contcod,country,region,year,inc_con,source,mysample,bin_year,group,pop,RRinc,RRmean,cons_2005ppp_pc,gdp_2005ppp_pc,totpop
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1990,C,povcal,1,1988,6,5.443372,1047,1211,1977.997203292738,3237.32275390625,54.43372
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1990,C,povcal,1,1988,7,5.443372,1196,1211,1977.997203292738,3237.32275390625,54.43372
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1990,C,povcal,1,1988,8,5.443372,1399,1211,1977.997203292738,3237.32275390625,54.43372
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1990,C,povcal,1,1988,9,5.443372,1738,1211,1977.997203292738,3237.32275390625,54.43372
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1990,C,povcal,1,1988,10,5.443372,3236,1211,1977.997203292738,3237.32275390625,54.43372
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,1,6.0020424,491,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,2,6.0020424,626,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,3,6.0020424,717,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,4,6.0020424,810,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,5,6.0020424,906,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,6,6.0020424,1019,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,7,6.0020424,1153,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,8,6.0020424,1333,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,9,6.0020424,1628,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1995,C,povcal,1,1993,10,6.0020424,3057,1174,2164.045772763412,3504.034912109375,60.020424
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,1,6.53092,522,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,2,6.53092,683,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,3,6.53092,788,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,4,6.53092,891,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,5,6.53092,1003,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,6,6.53092,1128,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,7,6.53092,1284,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,8,6.53092,1496,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,9,6.53092,1852,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,1999,C,povcal,1,1998,10,6.53092,3815,1346,2343.407178064369,4000.79931640625,65.3092
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,1,7.149843300000001,520,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,2,7.149843300000001,690,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,3,7.149843300000001,799,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,4,7.149843300000001,907,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,5,7.149843300000001,1019,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,6,7.149843300000001,1148,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,7,7.149843300000001,1304,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,8,7.149843300000001,1516,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,9,7.149843300000001,1869,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2004,C,povcal,1,2003,10,7.149843300000001,3729,1350,2494.901923561039,4378.55078125,71.49843300000001
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,1,7.832329799999999,542,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,2,7.832329799999999,722,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,3,7.832329799999999,837,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,4,7.832329799999999,944,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,5,7.832329799999999,1056,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,6,7.832329799999999,1184,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,7,7.832329799999999,1335,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,8,7.832329799999999,1542,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,9,7.832329799999999,1883,1368,2927.242540986974,5216.09228515625,78.32329799999999
EGY,"Egypt, Arab Rep.",M. East & N. Africa,2008,C,povcal,1,2008,10,7.832329799999999,3637,1368,2927.242540986974,5216.09228515625,78.32329799999999
ESP,Spain,Mature economies,1990,I,wyd,1,1988,1,3.8715848,1989,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,2,3.8715848,3320,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,3,3.8715848,4090,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,4,3.8715848,4768,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,5,3.8715848,5534,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,6,3.8715848,6382,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,7,3.8715848,7340,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,8,3.8715848,8566,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,9,3.8715848,10586,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1990,I,wyd,1,1988,10,3.8715848,17723,7030,11104.36045104772,19776.65625,38.715848
ESP,Spain,Mature economies,1995,I,wyd,1,1993,1,3.91894,1606,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,2,3.91894,3572,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,3,3.91894,4611,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,4,3.91894,5523,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,5,3.91894,6531,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,6,3.91894,7632,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,7,3.91894,8979,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,8,3.91894,10745,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,9,3.91894,13817,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,1995,I,wyd,1,1993,10,3.91894,24049,8706,11614.61525290466,21021.830078125,39.1894
ESP,Spain,Mature economies,2000,I,wyd,1,1998,1,3.9721108,2816,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,2,3.9721108,4822,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,3,3.9721108,6039,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,4,3.9721108,7224,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,5,3.9721108,8343,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,6,3.9721108,9695,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,7,3.9721108,11286,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,8,3.9721108,13423,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,9,3.9721108,16898,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2000,I,wyd,1,1998,10,3.9721108,29216,10976,13890.95478990054,25147.125,39.721108
ESP,Spain,Mature economies,2005,I,wyd,1,2003,1,4.2004522,2303,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,2,4.2004522,4374,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,3,4.2004522,5627,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,4,4.2004522,6785,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,5,4.2004522,7877,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,6,4.2004522,9119,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,7,4.2004522,10719,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,8,4.2004522,12751,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,9,4.2004522,15849,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2005,I,wyd,1,2003,10,4.2004522,26695,10210,15291.83093682142,27392.04296875,42.004522
ESP,Spain,Mature economies,2008,I,wyd,1,2008,1,4.5555716,2966,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,2,4.5555716,5078,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,3,4.5555716,6442,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,4,4.5555716,7638,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,5,4.5555716,8816,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,6,4.5555716,10130,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,7,4.5555716,11642,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,8,4.5555716,13458,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,9,4.5555716,16225,10725,15591.51526469258,28353.03515625,45.555716
ESP,Spain,Mature economies,2008,I,wyd,1,2008,10,4.5555716,24857,10725,15591.51526469258,28353.03515625,45.555716
EST,Estonia,Mature economies,1988,I,povcal,1,1988,1,.15619,2188,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,2,.15619,3016,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,3,.15619,3584,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,4,.15619,4121,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,5,.15619,4647,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,6,.15619,5210,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,7,.15619,5809,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,8,.15619,6507,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,9,.15619,7424,5210,,10641,1.5619
EST,Estonia,Mature economies,1988,I,povcal,1,1988,10,.15619,9591,5210,,10641,1.5619
EST,Estonia,Mature economies,1993,I,povcal,1,1993,1,.1494128,822,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,2,.1494128,1285,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,3,.1494128,1614,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,4,.1494128,1939,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,5,.1494128,2291,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,6,.1494128,2689,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,7,.1494128,3179,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,8,.1494128,3836,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,9,.1494128,4911,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1993,I,povcal,1,1993,10,.1494128,10305,3287,3123.149009991112,7427.31591796875,1.494128
EST,Estonia,Mature economies,1998,I,wyd,1,1998,1,.1386156,1052,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,2,.1386156,1739,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,3,.1386156,2048,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,4,.1386156,2283,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,5,.1386156,2527,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,6,.1386156,2868,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,7,.1386156,3379,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,8,.1386156,4097,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,9,.1386156,5216,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,1998,I,wyd,1,1998,10,.1386156,9598,3481,4789.07763916904,10397.017578125,1.386156
EST,Estonia,Mature economies,2008,I,wyd,1,2008,1,.1340675,1939,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,2,.1340675,3089,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,3,.1340675,3802,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,4,.1340675,4340,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,5,.1340675,4944,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,6,.1340675,5605,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,7,.1340675,6490,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,8,.1340675,7704,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,9,.1340675,9311,6151,9569.606999459227,18941.291015625,1.340675
EST,Estonia,Mature economies,2008,I,wyd,1,2008,10,.1340675,14287,6151,9569.606999459227,18941.291015625,1.340675
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,1,5.3502212,162,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,2,5.3502212,229,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,3,5.3502212,274,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,4,5.3502212,318,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,5,5.3502212,366,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,6,5.3502212,421,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,7,5.3502212,490,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,8,5.3502212,587,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,9,5.3502212,755,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1995,C,povcal,1,1993,10,5.3502212,1842,544,308.3915784728905,485.4830322265625,53.502212
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,1,6.2174172,198,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,2,6.2174172,271,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,3,6.2174172,317,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,4,6.2174172,359,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,5,6.2174172,404,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,6,6.2174172,453,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,7,6.2174172,513,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,8,6.2174172,590,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,9,6.2174172,717,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,1999,C,povcal,1,1998,10,6.2174172,1303,513,318.6876378215795,510.4179992675781,62.174172
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,1,7.0784012,250,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,2,7.0784012,321,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,3,7.0784012,381,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,4,7.0784012,435,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,5,7.0784012,489,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,6,7.0784012,546,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,7,7.0784012,613,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,8,7.0784012,703,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,9,7.0784012,850,617,441.7156586027759,636.0687255859375,70.784012
ETH,Ethiopia,Sub-Saharan Africa,2005,C,povcal,1,2003,10,7.0784012,1581,617,441.7156586027759,636.0687255859375,70.784012
FIN,Finland,Mature economies,1987,I,wyd,1,1988,1,.4946481,4095,9268,10371.71359432845,21054.041015625,4.946481
FIN,Finland,Mature economies,1987,I,wyd,1,1988,2,.4946481,5729,9268,10371.71359432845,21054.041015625,4.946481
FIN,Finland,Mature economies,1987,I,wyd,1,1988,3,.4946481,6629,9268,10371.71359432845,21054.041015625,4.946481
